마음벗김종범정신과의원,서울특별시 강북구 도봉로 329 5층 (수유동),02-905-3271,127.0247171,37.6375561
마음본정신건강의학과의원,경기도 화성시 동탄순환대로 127-17 우성메디피아 408호 (산척동),031-307-7900,127.1072712,37.1669608
마음봄정신건강의학과의원,서울특별시 동작구 상도로 247 4층 (상도동),02-812-9888,126.9462733,37.5050343
마음빛정신건강의학과의원,경기도 성남시 중원구 산성대로 248-2 3층 (중앙동),031-745-7856,127.1453186,37.4395041
마음사랑정신건강의학과의원,서울특별시 마포구 신촌로16길 4 3층 (노고산동),02-322-9959,126.9348252,37.5555121
마음사랑정신건강의학과의원,강원도 원주시 평원로 62 (평원동),033-742-2460,127.9509212,37.3511968
마음사랑정신건강의학과의원,대전광역시 서구 둔산로 134 302호 (둔산동),042-483-1615,127.3886245,36.3509877
마음사랑정신건강의학과의원,"전라북도 익산시 무왕로 1114 3층 (어양동, 정암빌딩)",063-832-6666,126.9805187,35.9583667
마음샘정신건강의학과의원,"서울특별시 서초구 서초대로 302 502호 (서초동, 교대역인앤인오피스)",522-6836,127.0147172,37.4937277
마음셈정신건강의학과의원,경기도 부천시 부일로 203 상동스카이뷰자이 204호 일부 (상동),032-326-9879,126.7524355,37.4891221
마음숲정신건강의학과의원,대구광역시 수성구 달구벌대로 3261 5층 (신매동),053-791-2242,128.7129847,35.8379443
마음쉼정신건강의학과의원,서울특별시 강남구 강남대로 238 스카이쏠라빌딩 10층 (도곡동),02-6475-7575,127.0347727,37.4849717
마음아안녕정신건강의학과의원,경기도 화성시 동탄대로 495 동탄역리치안 406호 (오산동),031-372-7506,127.0982597,37.197969
마음안정신건강의학과의원,서울특별시 강동구 올림픽로 651 6층 (천호동),02-473-1160,127.1233821,37.5397472
마음앤정신건강의학과의원,충청북도 충주시 봉계1길 54 (칠금동),043-845-8920,127.9156948,36.9811726
마음엔정신건강의학과의원,"충청남도 아산시 시민로 364-33 4층 (온천동, 중화한의원)",041-543-0995,127.0033234,36.7811219
마음연정신건강의학과의원,서울특별시 서초구 방배로 111 3층 (방배동),02-522-7575,126.9956497,37.4839058
마음온정신건강의학과의원,부산광역시 부산진구 새싹로 10-1 (부전동),051-710-8900,129.0583766,35.1590602
마음의 뜰 정신건강의학과의원,서울특별시 양천구 목동동로 268 신한빌딩 5층 (목동),02-2643-6435,126.8757146,37.5255786
마음의날씨정신건강의학과의원,경기도 안산시 단원구 선부광장1로 82 서림프라자 3층 305호 (선부동),031-402-1789,126.812663,37.335601
마음의지도정신건강의학과의원,서울특별시 강서구 강서로 186 2층 (화곡동),02-6406-7575,126.8393862,37.5431069
마음의평화정신건강의학과의원,"전라북도 전주시 완산구 용머리로 57 602호 (효자동1가, 전주크리닉센타)",063-225-7582,127.1163256,35.8069435
마음이편한정신과의원,충청남도 공주시 우금티로 513 2층 (금학동),041-856-7575,127.118938,36.44076
마음자리정신과의원,"경기도 군포시 산본천로 62 409호 (산본동, 인베스텔)",031-343-3690,126.9304894,37.3604898
마음정신건강의학과의원,"서울특별시 송파구 송파대로 404-1 2층, 지하1층 (송파동)",02-425-6616,127.1092504,37.5034721
마음정신건강의학과의원,인천광역시 서구 서곶로 293 (심곡동),032-226-7302,126.6765214,37.5435765
마음정원 정신건강의학과의원,경기도 성남시 분당구 대왕판교로606번길 41 프라임스퀘어 504호 (삼평동),031-602-7759,127.111964,37.3964874
마음정원정신건강의학과의원,인천광역시 연수구 신송로 153 더 마란츠타워 202호 (송도동),032-833-3950,126.6491402,37.3971802
마음찬정신건강의학과의원,경기도 광명시 오리로 973 광천빌딩 302호 (광명동),02-2611-1190,126.8549358,37.4790056
마음초롱정신건강의학과의원,"경기도 용인시 기흥구 죽전로 29 (보정동, 포레스트프라자)",897-1121,127.1120832,37.3207465
마음토닥정신건강의학과의원,"경기도 안산시 단원구 광덕대로 174 C동 518호 (고잔동, 월드타운)",031-483-5989,126.8310348,37.3119381
마음편한 정신건강의학과 의원,전라남도 강진군 강진읍 평동2길 30 지 스퀘어 플러스 2층,061-432-5508,126.7680499,34.6380201
마음편한정신건강의학과의원,"서울특별시 도봉구 노해로63길 78 502호 (창동, 신원빌딩)",02-991-9596,127.0463482,37.6525824
마음편한정신건강의학과의원,강원도 원주시 서원대로 406 503호 (단구동),033-766-7675,127.9496766,37.3302107
마음편한정신건강의학과의원,"충청북도 청주시 흥덕구 풍산로 26 (가경동, 대한빌딩 2층)",043-237-8872,127.4333902,36.6260659
마음편한정신건강의학과의원,대전광역시 동구 동서대로 1671 4층 (용전동),042-628-7585,127.4353874,36.3489561
마음편한정신건강의학과의원,전라북도 전주시 완산구 용머리로 156 4층 (효자동1가),063-225-1675,127.1272709,35.8058413
마음편한정신건강의학과의원,"광주광역시 남구 대남대로 342 3층 (월산동, 월산회관)",062-352-9597,126.8932959,35.1422413
마음편한정신건강의학과의원,경상북도 영주시 광복로 74 3층 (하망동),054-635-1112,128.6264822,36.8275706
마음편한정신건강의학과의원,경상남도 창원시 성산구 동산로 124 성원아파트 성원종합상가 5층 515호 (상남동),055-719-2468,128.6915303,35.2193191
마음편한정신건강의학과의원,"경기도 고양시 일산서구 중앙로 1575 501호 (대화동, 그린코아)",031-913-7511,126.7467626,37.6760788
마음행복정신건강의학과의원,"인천광역시 서구 중봉대로586번길 9-4 쓰리엠타워 504,505호 (연희동)",032-566-0700,126.6509185,37.5321253
마인드닥터주니어정신건강의학과의원,"서울특별시 중랑구 망우로 353 C동 301호 (상봉동, 현대이노시티)",02-432-9993,127.0903644,37.5982973
마인드랩공간정신건강의학과의원,서울특별시 강남구 언주로130길 10 지하2층 (논현동),02-545-0607,127.0363325,37.5147938
마인드애플정신건강의학과의원,대구광역시 수성구 동대구로 311 범어 애플타워 9층 902호 (범어동),053-751-1919,128.6252536,35.8580912
마인드풀정신건강의학과의원,"부산광역시 수영구 수영로 699 8층 801호 (수영동, 수영동디온플레이스)",051-714-0706,129.1158563,35.1678979
마인드필정신건강의학과의원,"대구광역시 북구 침산남로 136 6층 (침산동, 동성빌딩)",053-351-5566,128.5904842,35.8881616
마인드힐링정신건강의학과의원,"서울특별시 강남구 선릉로86길 17 702호 (대치동, 선릉엠티빌딩)",02-547-7500,127.05109,37.5035623
마인드힐정신건강의학과의원,서울특별시 종로구 새문안로 69 구세군회관 706호 (신문로1가),720-1566,126.9722786,37.5704134
맑은마음정신건강의학과의원,충청남도 천안시 서북구 충무로 215 4층 (쌍용동),041-579-9997,127.129479,36.7971621
맑은마음정신과의원,경상북도 구미시 신시로 75 (형곡동),054-451-7582,128.3387076,36.1145624
맑은마음정신과의원,"경기도 고양시 일산동구 중앙로 1072 401호 (백석동, 아이비프라자)",031-904-2081,126.7859468,37.6451198
맑은샘정신건강의학과의원,서울특별시 강서구 강서로 43-17 (화곡동),02-6403-9139,126.8466933,37.5311061
맑은샘정신건강의학과의원,대구광역시 달서구 이곡동로 23 5층 503호 (이곡동),053-584-9298,128.5100306,35.8542726
맑은세상정신건강의학과의원,"경기도 성남시 분당구 성남대로 38 403호 (구미동, 비즈바이코리아)",031-715-4569,127.1093995,37.3393021
맑은정신건강의학과의원,부산광역시 사하구 낙동남로 1392 (하단동),051-291-7755,128.9638445,35.1058699
맑은정신건강의학과의원,강원도 춘천시 경춘로 2362 2층 201호 (온의동),033-243-8900,127.7205718,37.8642732
맑은정신건강의학과의원,전라북도 전주시 완산구 충경로 50 (중앙동3가),063-232-2479,127.1447232,35.8177014
맑은풍경 문 정신건강의학과의원,"경기도 안양시 만안구 안양로 316 VON PLAZA 2층 205,206호 (안양동)",031-465-7501,126.920599,37.4005369
맑음정신건강의학과의원,경상남도 양산시 동면 금오로 255 305호,055-362-6636,129.0272477,35.3159985
맘정신건강의학과의원,전라북도 전주시 덕진구 기린대로 481 동원타워 5층 (덕진동1가),063-274-7800,127.1250585,35.8424878
맘튼정신건강의학과의원,대구광역시 달서구 월배로 147 3층 302호 (진천동),053-638-5575,128.5300482,35.8164193
맘편한정신건강의학과의원,부산광역시 동래구 명륜로 90 호원메디컬 5층 (수안동),051-710-5330,,
맘편한정신건강의학과의원,"경기도 부천시 부일로 293 4층, 5층 (상동, 엘티타워)",032-710-7585,126.7626829,37.4885965
메티스정신과의원,서울특별시 강남구 언주로 413 4층 (역삼동),02-3431-7582,127.0436165,37.499841
명륜신경정신과의원,"서울특별시 종로구 대학로 144 (혜화동, 중원빌딩)",02-762-5815,127.0020846,37.5839822
명원정신건강의학과의원,"경상남도 진주시 진양호로 526 (본성동, 백상빌딩)",055-763-7525,128.0829889,35.1924208
명정신건강의학과의원,전라남도 목포시 옥암로 147 (상동),061-285-9408,126.4233809,34.8116003
명지정신건강의학과의원,부산광역시 강서구 명지국제8로 264 삼성프라자 4층 402호 (명지동),051-205-8486,128.9214691,35.0975767
모란정신건강의학과의원,"경기도 성남시 중원구 성남대로1130번길 3 5층 501호 (성남동, 엠스퀘어)",031-759-1144,127.1297959,37.4307297
무등정신건강의학과의원,광주광역시 북구 동문대로 179 3층 (두암동),062-251-0075,126.9288281,35.1783109
문경서정신건강의학과의원,서울특별시 광진구 능동로 390 (중곡동),02-458-8811,127.0834249,37.5638347
문석호정신건강의학과의원,경상남도 창원시 마산합포구 해안대로 15 파라다이스빌딩 4층 404-3호 (해운동),055-222-0076,128.5605,35.180526
문성실정신건강의학과의원,"경기도 의정부시 시민로 120 3층 (의정부동, 은덕빌딩)",876-4567,127.0484366,37.7383428
문정신건강의학과의원,"경기도 광명시 범안로 1055 3층 301호 (하안동, 세일빌딩)",02-895-9290,126.8797656,37.4629744
문철훈신경정신과의원,광주광역시 북구 경열로 198 3층 (유동),062-523-7676,126.9053985,35.1571324
문홍세신경정신과의원,서울특별시 강남구 강남대로 524 (논현동),02-547-8847,127.0227869,37.5090367
문화정신건강의학과의원,"서울특별시 은평구 은평로 194 2층 203, 204호 (응암동)",02-382-0885,126.9292519,37.6011896
미강정신건강의학과의원,"경기도 광명시 오리로 861 2층 201호 (철산동, 대성빌딩)",02-2066-0371,126.866116,37.4751214
미래신경정신과의원,"경기도 안양시 만안구 안양로 253 3층 (안양동, 신양빌딩)",031-469-8114,126.9239208,37.3953778
미래정신건강의학과의원,대전광역시 대덕구 계족산로 2 3층 (중리동),042-636-8575,127.4320412,36.361317
미래정신건강의학과의원,경기도 화성시 떡전골로 72-3 4층 402호 (병점동),031-234-7475,127.034911,37.2052677
미래정신과의원,"경기도 군포시 산본로323번길 16-25 401호 (산본동, 삼일빌딩)",031-394-0438,126.9313158,37.3597467
미래정신과의원,"인천광역시 남동구 성말로13번길 15 3층 9호 (구월동, 메인프라자)",032-428-7500,126.7018166,37.4462791
미소드림정신과의원,"경기도 수원시 팔달구 덕영대로 923-10 (매산로1가,204호)",031-207-9200,127.001693,37.265942
미소마음정신건강의학과의원,울산광역시 남구 삼산로 266 굿모닝클리닉 13층 1301호 (삼산동),052-266-5575,129.336274,35.5388138
미소인정신건강의학과의원,부산광역시 부산진구 골드테마길 3 4층 (범천동),051-634-4664,129.0599146,35.1417927
미소정신건강의학과의원,"서울특별시 마포구 마포대로 52 207호 (도화동, 고려아카데미텔Ⅱ)",02-3273-9591,126.9475554,37.5402493
미소정신건강의학과의원,서울특별시 강남구 논현로 841 제이비 미소빌딩 3층 310호 (신사동),02-542-3370,127.027762,37.5240297
미소정신건강의학과의원,"경기도 고양시 일산서구 중앙로 1565 503호 (대화동, 메드위즈빌딩)",031-922-0075,126.7477162,37.675623
미소진정신과의원,"경기도 부천시 길주로 87 202호 (상동, 에이플러스)",032-328-7533~4,126.7519551,37.5063837
미아정신건강의학과의원,"서울특별시 강북구 도봉로 40 3층 (미아동, 대경빌딩)",02-985-3364,127.0304487,37.6125873
민정신건강의학과의원,"서울특별시 마포구 성암로 189 지하1층 B104-1호 (상암동, 중소기업 DMC 타워)",02-303-0852,126.8979123,37.5767396
바른정신건강의학과의원,대구광역시 북구 동북로 168 5층 (산격동),053-955-7512,128.6108548,35.8990687
박남진정신건강의학과의원,전라북도 익산시 무왕로 1116 (어양동),063-858-3988,126.9807132,35.9583903
박동건신경정신과의원,울산광역시 중구 중앙길 69 (성남동),052-243-9712,129.3173679,35.5551419
박동철신경정신과의원,"경기도 안양시 만안구 안양로 303 701호 (안양동, 안양메쎄타워)",031-444-3083,126.9208266,37.3988146
박무헌정신과의원,"인천광역시 연수구 앵고개로 250 3층 (동춘동, 연수메디칼빌딩)",032-819-2178,126.671496,37.4082052
박민성정신건강의학과의원,부산광역시 사하구 낙동남로 1417 6층 (하단동),051-203-5400,128.9666289,35.1065996
박상욱 휴 정신건강의학과의원,제주특별자치도 제주시 중앙로 337 3층 301호 (이도이동),064-725-2500,126.5372918,33.4915235
박숙현정신건강의학과의원,"부산광역시 수영구 수영로 382 (남천동, 광림빌딩5층)",051-611-3339,129.1067575,35.1406244
박순재정신건강의학과의원,"대구광역시 북구 학정로 429 302호 (동천동, 로데오프라자)",053-311-0075,128.563208,35.9430732
박신경정신과의원,"서울특별시 동대문구 왕산로 45 3층 301호 (용두동, KY TOWER)",02-923-7610,127.0283538,37.577417
박신영정신건강의학과의원,서울특별시 동작구 시흥대로 664 4층 (신대방동),02-833-3777,126.90844,37.4907024
박언규정신건강의학과의원,"서울특별시 동작구 동작대로 89 404호 (사당동, 골든시네마타워)",02-532-1283,126.9816553,37.4846358
박영숙정신건강의학과의원,"부산광역시 해운대구 센텀2로 20 804호 (우동, 센텀타워메디칼)",051-525-2175,129.1320258,35.1671978
박영우정신건강의학과의원,대구광역시 동구 아양로 51-1 (신암동),053-742-8822,128.6197388,35.8825004
박인순신경정신과의원,부산광역시 동구 중앙대로 371 (수정동),051-467-7520,129.0484262,35.1287466
박재순신경정신과의원,서울특별시 노원구 노해로 501 304호 (상계동),02-952-5200,127.0635339,37.655226
박재홍 정신과의원,"경기도 용인시 기흥구 중부대로 343-1 (신갈동, 동원빌딩)",031-282-3301,127.1051113,37.2717466
박정신건강의학과의원,서울특별시 은평구 통일로 741 5층 (대조동),02-385-2319,126.9286013,37.6114224
박정신건강의학과의원,"충청북도 청주시 서원구 사직대로 276 (사직동, 박정신과의원)",043-274-5946,127.4780717,36.6355862
박정신건강의학과의원,경상남도 양산시 삼일로 104 (중부동),055-388-5340,129.0388578,35.3437841
박정신건강의학과의원,제주특별자치도 서귀포시 중정로 53 (서귀동),064-762-0946,126.5620213,33.2477893
박종철신경정신과의원,서울특별시 종로구 새문안로5가길 3-1 505호 (당주동),02-735-0987,126.9742805,37.5724887
박종호정신건강의학과의원,전라북도 익산시 인북로 164 (남중동),063-855-3140,126.9552214,35.943296
박주형신경정신과의원,"서울특별시 중구 을지로 196 202호 (을지로4가, 경명빌딩)",02-2275-5722,126.9997513,37.5665223
박지혜정신건강의학과의원,경상남도 진주시 사들로 83 미일빌딩 3층 302호 (충무공동),055-755-8808,128.1489178,35.1752457
박지훈정신건강의학과의원,부산광역시 남구 수영로 330 신화빌딩 3층 (대연동),051-626-2525,129.101997,35.1380535
박진생정신건강의학과의원,"서울특별시 강남구 테헤란로 313 216,217호 (역삼동, 성지하이츠1)",02-563-0609,127.045287,37.5038082
박진억신경정신과의원,서울특별시 관악구 남현길 7 3층 (남현동),02-582-3344,126.9776837,37.4760703
박창증정신건강의학과의원,서울특별시 종로구 종로 22 인주빌딩 604호 (서린동),02-923-2375,126.9797107,37.5698831
박흥수신경정신과의원,대전광역시 서구 계룡로 605 6층 (탄방동),042-252-1523,127.3905607,36.3409344
박희관정신건강의학과의원,"서울특별시 강북구 도봉로 328 306호 (번동, 가든타워)",02-990-1116,127.0252103,37.6371282
반야월정신건강의학과의원,"대구광역시 동구 안심로 368 6층 (신서동, 남일빌딩)",053-961-7292,128.7245916,35.8678296
밝은마을정신건강의학과의원,"전라남도 순천시 이수로 319 3층 (조례동, 세븐빌딩)",725-8275,127.5185726,34.9539104
밝은마음정신건강의학과의원,"경기도 안산시 단원구 선부광장1로 38 301,307,308호 (선부동, 상록타운)",031-410-0210,126.8093892,37.3366487
밝은마음정신건강의학과의원,"전라북도 군산시 공단대로 396 2층 (나운동, 고려빌딩)",063-461-5050,126.6983532,35.9625072
밝은마음정신건강의학과의원,광주광역시 서구 죽봉대로 76 5층 (농성동),062-365-7114,126.8837824,35.1601046
밝은마음정신건강의학과의원,"인천광역시 연수구 독배로 49 2층 (옥련동, 럭키빌딩)",032-832-7579,126.6443496,37.4250188
밝은마음정신건강의학과의원,경기도 수원시 영통구 중부대로 250-1 (매탄동),031-216-4411,127.0431053,37.2746324
밝은마음정신과의원,"경기도 안양시 동안구 평촌대로223번길 59 403호 (호계동, 서련코아)",031-386-7900,126.9525345,37.3901602
밝은미래정신건강의학과의원,서울특별시 강동구 천호대로 1006 (성내동),02-484-2600,127.1237896,37.5380133
밝은미래정신과의원,경기도 수원시 영통구 봉영로 1569 (영통동),031-206-7753,127.0710165,37.2520638
밝은미소정신건강의학과의원,"경기도 고양시 일산동구 중앙로 1202 4층 일부호 (마두동, 우리은행일산지점)",031-902-0688,126.7770568,37.6540555
밝은서울정신건강의학과의원,서울특별시 서초구 동작대로 70 4층 (방배동),02-597-8399,126.9823632,37.4828626
밝은연세정신건강의학과의원,경기도 평택시 평택2로20번길 11 (평택동),031-651-3975,127.0892446,36.9927765
밝은정신건강의학과의원,"대구광역시 수성구 달구벌대로 2570 214호 (만촌동, 수성 아크로타워)",053-752-5983,128.6441067,35.8583902
밝은정신건강의학과의원,제주특별자치도 서귀포시 중앙로 91 (서귀동),064-733-0434,126.5603983,33.2527174
배석주정신건강의학과의원,경기도 성남시 중원구 광명로 5 401호 (성남동),031-722-2156,127.1296985,37.4331759
배신경정신과의원,"경상남도 창원시 마산합포구 서성로 56 (신포동2가, 배신경정신과의원)",055-244-8686,128.572074,35.2023047
배준철 정신건강의학과 의원,대구광역시 수성구 달구벌대로 3209 3층 (신매동),053-791-7877,128.708011,35.8403093
배철정신건강의학과의원,전라북도 전주시 덕진구 사평로 38 2층 (덕진동1가),063-277-3332,127.1212296,35.8408631
백기청정신건강의학과의원,충청남도 천안시 동남구 만남로 15 민현빌딩 2층 (신부동),041-567-8875,127.1539482,36.8190794
백산정신건강의학과의원,서울특별시 금천구 시흥대로 276 (독산동),02-809-5125,126.8995704,37.4583296
백상정신건강의학과의원,"서울특별시 강서구 공항대로 426 405호 (화곡동, VIP오피스텔)",02-2696-0913,126.8542321,37.5548273
백상정신과의원,서울특별시 구로구 경서로 6 (고척동),02-2686-6449,126.8569425,37.4980369
백상창정신건강의학과의원,"서울특별시 강서구 마곡동로4길 23 3층 301호 (마곡동, 레지던스루체브릿지호텔)",02-2696-1583,126.8361991,37.5596431
백성욱정신건강의학과의원,부산광역시 연제구 중앙대로 1108 2층 (연산동),051-864-8877,129.08199,35.1867464
백정신건강의학과의원,전라북도 익산시 선화로 88 강남빌딩 3층 (모현동1가),063-857-2020,126.9406043,35.9488927
백정신건강의학과의원,"대구광역시 중구 달구벌대로 2126 6층 (봉산동, 미래에셋증권)",053-422-2466,128.5960099,35.8646595
백제정신과의원,"충청남도 공주시 무령로 236 3층 (중동, 금강의료연합)",041-855-4490,127.1258498,36.4561692
백준형정신건강의학과의원,"부산광역시 수영구 수영로 669 (광안동, 신세계메디칼빌딩 5층)",051-759-7559,129.1145154,35.1655671
범어힐정신건강의학과의원,대구광역시 수성구 동대구로 278 7층 701호 (범어동),053-752-5575,128.6259682,35.8551177
베드로신경정신과의원,서울특별시 성북구 동소문로 92 지상8층 (동소문동5가),02-921-8846,127.0155017,37.5921783
변영돈신경정신과의원,서울특별시 강남구 선릉로 340 대치 EM 프라자 405호 (대치동),02-563-9937,127.0514679,37.5002261
변재영정신건강의학과의원,서울특별시 동작구 장승배기로 103 (노량진동),02-815-0353,126.9396632,37.5068386
봄빛정신건강의학과의원,서울특별시 강서구 공항대로 284 지상2층 (내발산동),02-2063-3705,126.8391284,37.5582069
봄정신건강의학과의원,"서울특별시 송파구 올림픽로 100 6층 (잠실동, 효창타워)",02-419-1800,127.0816891,37.5114163
봄정신건강의학과의원,"서울특별시 동작구 상도로 69 3층 (대방동, 상원빌딩)",02-812-2226,126.9283927,37.4999695
봄정신건강의학과의원,서울특별시 강서구 공항대로 269-15 힐스테이트에코마곡 2층 209호 (마곡동),02-2135-2924,126.8372423,37.5596114
봄정신건강의학과의원,"충청북도 청주시 상당구 산성로92번길 6 2층 (금천동, 굿모닝타워)",043-287-8157,127.5035354,36.6308054
봄정신건강의학과의원,충청남도 아산시 충무로 24 (온천동),041-533-0087,127.0051439,36.7834706
봄정신건강의학과의원,경상북도 경산시 경안로 202 5층 (중방동),053-811-2088,128.7373615,35.8255842
봄정신건강의학과의원,"울산광역시 중구 번영로 580 4층 401호 (남외동, SkyM빌딩)",052-281-7900,129.3453677,35.568584
봄정신건강의학과의원,제주특별자치도 제주시 서광로 297 (이도일동),064-725-3500,126.5282022,33.5007379
부산아이정신건강의학과의원,부산광역시 기장군 정관읍 정관로 563 5층 501호,051-714-6822,129.1756378,35.3219389
부산정신건강의학과의원,부산광역시 부산진구 중앙대로 621-1 부산메디컬센터 5층 501호 (범천동),051-643-6211,129.0589675,35.1483021
부엉이 정신건강의학과의원,경상북도 경주시 원화로 285-4 4층층 (성동동),054-743-0352,129.2168951,35.8463706
부여명가정신건강의학과의원,충청남도 부여군 부여읍 부여로 12 (부여읍),070-8668-8275,126.9096506,36.2810158
분당 내마음 정신건강의학과의원,"경기도 성남시 분당구 성남대로 345 6층 604호 (정자동, 정자역프라자)",031-718-6988,127.1077021,37.3669303
분당지상정신건강의학과의원,"경기도 성남시 분당구 돌마로 75 504호 505호 (금곡동, 미금프라자)",031-718-3000,127.1104347,37.350393
비슈정신건강의학과의원,광주광역시 서구 상무중앙로 58 5층 (치평동),062-361-7900,126.8489177,35.1521052
비엔엠정신과의원,"대전광역시 대덕구 동춘당로94번길 11-7 3층 303호 (송촌동, 광혜빌딩)",042-635-3455,127.4396741,36.3658722
빛날정신건강의학과의원,서울특별시 강남구 학동로 342 에스케이 허브블루 210호 (논현동),02-6956-4545,127.0408461,37.5167495
사과나무정신건강의학과의원,서울특별시 강동구 올림픽로 665 대일빌딩 2층 (천호동),02-482-5275,127.1238914,37.5409236
사과나무정신건강의학과의원,"인천광역시 연수구 하모니로 124 (송도동, 송도타운 302호 일부)",032-834-0830,126.6451611,37.385644
사랑마을정신건강의학과의원,"서울특별시 서대문구 모래내로 217 (남가좌동, 우일빌딩)",02-307-9736,126.9234083,37.5740125
사랑샘터정신건강의학과의원,"서울특별시 강북구 도봉로 30 9층 903호 (미아동, 에코피아빌딩)",02-929-0241,127.0307165,37.6116629
사랑정신건강의학과의원,강원도 춘천시 영서로 2341 (온의동),033-257-0088,127.7158727,37.8683062
사랑해정신건강의학과의원,경기도 남양주시 별내5로5번길 1 302호 (별내동),031-575-3600,127.1135541,37.6496436
사이정신건강의학과의원,부산광역시 부산진구 가야대로 789 2층 (부전동),051-806-4275,129.0579812,35.1579069
삶정신건강의학과의원,경기도 고양시 일산동구 중앙로 1047 영림브레아오피스텔 3층 306호 (백석동),031-904-5701,126.7872174,37.6431167
삼성 봄 정신건강의학과의원,광주광역시 서구 죽봉대로 68 6층 603호 (농성동),062-366-0521,126.8837506,35.1594594
삼성공감정신건강의학과의원,경상남도 창원시 마산회원구 3·15대로 775 합성메디칼센타 3층 (합성동),055-292-1275,128.5840827,35.2409671
삼성공감정신건강의학과의원,"경기도 성남시 분당구 판교역로192번길 16 7층 704호, 705호 (삼평동, 판교타워)",031-8017-2035,127.111446,37.3977447
삼성공감정신건강의학과의원,경기도 수원시 팔달구 권광로 211 동수원메디뷰 (인계동),031-236-1275,127.0332506,37.2662893
삼성공감정신건강의학과의원,경기도 고양시 덕양구 삼송로 189-7 301호 (삼송동),02-371-1544,126.8947404,37.6538757
삼성마음그린정신건강의학과의원,"세종특별자치시 한누리대로 193 406호 (나성동, 참미르빌딩)",044-867-1000,127.2605234,36.4820526
삼성사과나무정신건강의학과의원,"서울특별시 마포구 마포대로 33 205,206호 (도화동, 한화오벨리스크)",02-703-9985,126.945289,37.5399269
삼성숲정신건강의학과의원,전라남도 여수시 여서1로 54 (여서동),061-655-3999,127.7037648,34.7522261
삼성신경정신과의원,경기도 여주시 여흥로109번길 15 (창동),031-885-8857,127.6358998,37.2970291
삼성아이정신과의원,"서울특별시 송파구 송파대로 380 (송파동, 5층)",02-425-4600,127.1108521,37.5016805
삼성정신건강의학과의원,경상남도 창원시 마산회원구 3·15대로 800 선메디칼빌딩 5층 (합성동),055-255-1586,128.5860209,35.2424073
삼성해밀정신과의원,"경기도 안양시 동안구 동안로 120 305호 (호계동, 올림픽스포츠센터)",031-387-5131,126.9522483,37.3895612
상계신경정신과의원,"서울특별시 노원구 동일로 1379 204호 (상계동, 다모아빌딩)",02-3391-7575,127.0609192,37.6518073
상도연세정신건강의학과의원,서울특별시 동작구 상도로 264 주유노빌딩 2층 (상도1동),02-822-0345,126.9471439,37.5035745
상록수정신과의원,서울특별시 중구 퇴계로 436-1 2층 (신당동),02-2252-4657,127.0201117,37.5654719
상암정신건강의학과의원,"서울특별시 마포구 월드컵북로 402 케이지아이티센터 215,220호 (상암동)",02-6393-5125,126.8889824,37.5801078
새동촌정신과의원,대구광역시 동구 동촌로 179 (방촌동),053-982-2345,128.6601687,35.8836924
새롬NL정신건강의학과의원,부산광역시 해운대구 해운대로 643 장산빌딩 8층 (우동),051-744-4852,129.160625,35.1649383
새롬정신건강의학과의원,경상북도 경산시 대학로10길 1 4층 (정평동),053-813-8875,128.7280023,35.8336963
새마음정신건강의학과의원,"경기도 수원시 영통구 영통로 195 502호 (망포동, 골든스퀘어)",031-203-0675,127.0558468,37.2452099
새봄정신건강의학과의원,서울특별시 구로구 남부순환로97길 3 KS프리미어빌딩 303호 (개봉동),02-2689-7182,126.8582496,37.4940221
새부산진정신건강의학과의원,부산광역시 동구 범일로 97 (범일동),051-636-8288,129.0590276,35.1386663
새빛정신건강의학과의원,경상남도 진주시 진주대로 1083 2층 (평안동),055-743-8775,128.0829922,35.1961279
샘신경정신과의원,"서울특별시 서초구 사평대로55길 8 3층 (반포동, 신영빌딩)",02-3443-0075,127.0228609,37.5044968
서대구정신건강의학과의원,대구광역시 서구 서대구로 74 3층 (평리동),053-522-7559,128.5563607,35.8645633
서민재정신건강의학과의원,경상북도 포항시 남구 중흥로 96 3층 (상도동),054-273-5511,129.3510375,36.0135003
서상원정신건강의학과의원,제주특별자치도 제주시 도령로 7 (노형동),747-6060,126.480167,33.4866623
서상훈정신건강의학과의원,"경기도 용인시 처인구 금령로 116 (김량장동,7층)",031-336-0048,127.2092474,37.2351821
서승진정신건강의학과의원,"부산광역시 금정구 구서로 14 4층 (구서동, 태명제1빌딩)",051-582-6001,129.0894465,35.2468672
서울 선 정신건강의학과 의원,경기도 화성시 동탄원천로 163 위너스타 4층 404호 (반송동),031-8055-8073,127.07371,37.2073826
서울W정신건강의학과의원,서울특별시 금천구 가산디지털1로 181 가산 더블유센터 214호 (가산동),02-6281-6080,126.8803936,37.481425
서울그린정신건강의학과의원,"서울특별시 동대문구 망우로 123 5층 (휘경동, 휘경메디컬프라자)",02-2248-4860,127.0666048,37.5917173
서울디딤정신건강의학과의원,서울특별시 관악구 남부순환로 1905 2층 (봉천동),02-872-0673,126.9611573,37.4783276
서울마음숲정신건강의학과의원,서울특별시 서초구 서초중앙로 148 김영학원사옥 204호 (서초동),02-2038-3067,127.0137857,37.4949979
서울맑은 정신건강의학과의원,경기도 동두천시 중앙로 126 생연프라자 3층 305호 (지행동),031-928-6656,127.052538,37.892772
서울봄정신건강의학과의원,"서울특별시 양천구 목동중앙북로7가길 61 4층 (목동, 목동 RICH SQUARE)",02-2038-8075,126.8641902,37.5497347
